Unnamed: 0,id,age,gender,income,days_on_platform,city,purchases
2432,2432,12.0,Female,150876,17.0,Tokyo,1
2434,2434,26.0,Male,97829,21.0,Tokyo,1
2435,2435,19.0,Male,139027,43.0,Miami,1
2437,2437,33.0,Male,100620,6.0,San Francisco,3
2438,2438,14.0,Female,64005,38.0,Tokyo,1
2440,2440,30.20203602192639,Female,55163,51.0,Tokyo,1
2441,2441,16.0,Female,94661,21.0,Tokyo,0
2442,2442,13.0,Female,115024,14.0,Tokyo,1
2444,2444,30.20203602192639,Male,243029,63.0,New York City,0
2447,2447,30.20203602192639,Female,84634,18.0,New York City,0
2448,2448,30.20203602192639,Female,174973,28.0,New York City,2
2449,2449,35.0,Male,129652,9.0,San Francisco,0
2452,2452,16.0,Male,79534,1.0,London,4
2453,2453,41.0,Female,82705,23.0,New York City,0
2455,2455,30.20203602192639,Male,199177,44.0,London,2
2456,2456,11.0,Male,106881,14.0,New York City,0
2457,2457,34.0,Male,130468,16.0,San Francisco,1
2460,2460,18.0,Female,87616,13.0,San Francisco,0
2461,2461,10.0,Male,101810,25.0,Tokyo,0
2462,2462,30.20203602192639,Female,122737,48.0,London,2
2463,2463,25.0,Male,66759,12.0,New York City,6
2464,2464,40.0,Male,91438,9.0,Tokyo,1
2465,2465,30.20203602192639,Male,153027,35.0,London,1
2466,2466,30.20203602192639,Female,96680,36.0,New York City,4
2467,2467,41.0,Female,222544,12.0,Tokyo,1
2469,2469,30.20203602192639,Female,84497,23.0,London,0
2471,2471,30.20203602192639,Female,55826,57.0,San Francisco,2
2472,2472,17.0,Male,54840,5.0,San Francisco,3
2473,2473,30.20203602192639,Female,50338,4.0,New York City,1
2474,2474,36.0,Male,72661,17.0,Miami,3
2475,2475,30.20203602192639,Female,52595,42.0,London,2
2476,2476,30.20203602192639,Male,68488,24.0,San Francisco,1
2477,2477,15.0,Male,241984,24.0,San Francisco,1
2479,2479,30.20203602192639,Female,112874,26.0,London,1
2483,2483,13.0,Male,93030,15.0,Miami,0
2488,2488,33.0,Male,76803,9.0,New York City,0
2490,2490,26.0,Male,141903,72.0,San Francisco,3
2491,2491,13.0,Female,161397,44.0,Miami,1
2493,2493,30.20203602192639,Male,80651,8.0,San Francisco,3
2494,2494,30.20203602192639,Male,60246,40.0,Tokyo,0
2497,2497,30.20203602192639,Male,119284,20.0,San Francisco,1
2499,2499,50.0,Male,156541,15.0,Miami,0
2500,2500,18.0,Female,65238,52.0,Miami,3
2502,2502,30.20203602192639,Female,338053,40.0,Miami,1
2503,2503,30.20203602192639,Male,76803,11.0,New York City,2
2504,2504,30.20203602192639,Male,230114,38.0,London,0
2505,2505,30.20203602192639,Female,76629,23.0,Miami,2
2507,2507,26.0,Female,79508,43.0,Miami,0
2508,2508,30.20203602192639,Female,80933,23.0,Tokyo,0
2509,2509,29.0,Male,66420,28.0,New York City,2
2510,2510,30.20203602192639,Female,109955,50.0,San Francisco,1
2513,2513,13.0,Male,69399,9.0,San Francisco,2
2514,2514,37.0,Female,146490,7.0,New York City,1
2515,2515,30.20203602192639,Female,128356,24.389997941963365,New York City,0
2516,2516,19.0,Male,67154,30.0,London,0
2518,2518,18.0,Male,106688,25.0,San Francisco,1
2519,2519,22.0,Male,117774,9.0,Miami,3
2521,2521,30.20203602192639,Male,124947,38.0,Miami,0
2522,2522,30.20203602192639,Female,95592,13.0,London,1
2523,2523,30.20203602192639,Male,155599,17.0,London,0
2524,2524,30.20203602192639,Male,153517,19.0,Tokyo,0
2525,2525,30.20203602192639,Male,130216,9.0,New York City,0
2527,2527,30.20203602192639,Male,87124,4.0,Tokyo,0
2529,2529,30.20203602192639,Male,117881,10.0,San Francisco,0
2530,2530,30.20203602192639,Female,79424,6.0,New York City,2
2532,2532,30.20203602192639,Female,134250,36.0,Tokyo,1
2533,2533,24.0,Female,162782,39.0,New York City,0
2534,2534,22.0,Male,94949,27.0,Tokyo,0
2535,2535,17.0,Female,80130,57.0,Miami,2
2537,2537,30.20203602192639,Male,203546,36.0,San Francisco,2
2538,2538,30.0,Female,107614,14.0,New York City,1
2539,2539,28.0,Male,168065,7.0,London,1
2540,2540,30.20203602192639,Male,100337,39.0,Miami,2
2541,2541,30.20203602192639,Female,76445,1.0,New York City,1
2543,2543,24.0,Female,138266,30.0,Miami,0
2546,2546,16.0,Female,184388,32.0,London,3
2549,2549,30.20203602192639,Male,71885,76.0,London,1
2550,2550,10.0,Female,73551,1.0,London,0
2552,2552,30.20203602192639,Male,177653,32.0,San Francisco,2
2553,2553,30.20203602192639,Female,111381,21.0,Tokyo,2
2555,2555,30.20203602192639,Male,108493,50.0,New York City,0
2556,2556,30.20203602192639,Female,146266,1.0,Tokyo,0
2557,2557,30.20203602192639,Female,214311,46.0,Tokyo,0
2558,2558,31.0,Male,54841,34.0,Tokyo,2
2559,2559,30.20203602192639,Male,115790,59.0,Miami,3
2560,2560,30.20203602192639,Female,120582,16.0,Tokyo,0
2561,2561,47.0,Male,99623,67.0,London,2
2563,2563,36.0,Female,155296,37.0,Miami,3
2565,2565,32.0,Male,69931,34.0,New York City,0
2566,2566,29.0,Female,52151,5.0,San Francisco,0
2567,2567,30.20203602192639,Male,53268,56.0,Tokyo,0
2568,2568,35.0,Male,234522,21.0,Miami,0
2569,2569,17.0,Male,57536,51.0,New York City,2
2570,2570,49.0,Female,51449,5.0,Miami,3
2571,2571,30.20203602192639,Male,96078,43.0,London,1
2572,2572,30.20203602192639,Female,184389,4.0,London,5
2573,2573,30.20203602192639,Male,125808,17.0,London,1
2576,2576,30.20203602192639,Male,66995,46.0,New York City,1
2577,2577,30.20203602192639,Female,50093,6.0,Tokyo,2
2578,2578,12.0,Female,65002,7.0,New York City,2
2579,2579,30.20203602192639,Male,120567,3.0,London,4
2580,2580,12.0,Female,103546,19.0,Tokyo,3
2581,2581,37.0,Female,190006,24.389997941963365,New York City,0
2585,2585,30.20203602192639,Female,124581,9.0,London,3
2586,2586,39.0,Female,60427,22.0,New York City,3
2587,2587,28.0,Male,150891,13.0,Miami,0
2588,2588,42.0,Female,125353,17.0,San Francisco,0
2589,2589,34.0,Male,52819,40.0,Miami,0
2590,2590,30.20203602192639,Male,190787,3.0,New York City,2
2591,2591,30.20203602192639,Male,206400,24.389997941963365,San Francisco,4
2593,2593,24.0,Male,59683,22.0,New York City,0
2594,2594,50.0,Male,97701,40.0,Tokyo,3
2595,2595,33.0,Female,132389,4.0,San Francisco,1
2597,2597,41.0,Male,277639,32.0,London,0
2598,2598,30.20203602192639,Male,76690,10.0,Tokyo,0
2599,2599,46.0,Male,127776,8.0,Tokyo,0
2601,2601,30.20203602192639,Male,51912,79.0,San Francisco,2
2604,2604,22.0,Female,69184,56.0,Tokyo,1
2606,2606,19.0,Female,96325,69.0,New York City,4
2607,2607,23.0,Female,142638,7.0,San Francisco,4
2609,2609,38.0,Female,75847,8.0,Miami,1
2611,2611,13.0,Female,94983,8.0,Miami,1
2616,2616,30.20203602192639,Male,153190,8.0,New York City,0
2617,2617,30.20203602192639,Male,58012,34.0,Tokyo,1
2619,2619,30.20203602192639,Male,146031,20.0,Tokyo,0
2620,2620,30.20203602192639,Male,62524,45.0,Miami,1
2621,2621,30.20203602192639,Male,52803,4.0,New York City,0
2623,2623,30.20203602192639,Female,133172,11.0,San Francisco,2
2624,2624,30.20203602192639,Male,162262,30.0,San Francisco,2
2631,2631,23.0,Female,105978,6.0,Miami,0
2632,2632,23.0,Female,186278,34.0,Miami,0
2633,2633,23.0,Female,59458,31.0,Tokyo,2
2634,2634,14.0,Female,157871,32.0,New York City,0
2635,2635,30.20203602192639,Female,119712,6.0,London,2
2636,2636,30.20203602192639,Female,50787,27.0,Miami,0
2638,2638,30.20203602192639,Male,66782,61.0,Miami,2
2642,2642,30.20203602192639,Female,76369,3.0,New York City,1
2643,2643,30.20203602192639,Male,126594,10.0,San Francisco,0
2644,2644,30.20203602192639,Female,65597,4.0,New York City,3
2645,2645,30.20203602192639,Female,53832,41.0,Miami,1
2646,2646,34.0,Female,118614,5.0,New York City,1
2650,2650,19.0,Male,130215,19.0,New York City,0
2651,2651,30.20203602192639,Female,159035,48.0,Tokyo,1
2652,2652,10.0,Female,89862,81.0,New York City,4
2656,2656,30.20203602192639,Male,68037,9.0,Tokyo,2
2657,2657,33.0,Female,127551,20.0,Miami,0
2659,2659,10.0,Female,107976,19.0,New York City,0
2660,2660,30.20203602192639,Female,162806,10.0,San Francisco,3
2661,2661,13.0,Female,79258,20.0,London,1
2662,2662,21.0,Female,70782,31.0,Miami,1
2663,2663,30.20203602192639,Female,60959,3.0,Tokyo,2
2664,2664,24.0,Male,75587,31.0,London,2
2666,2666,44.0,Male,180384,34.0,Miami,0
2667,2667,26.0,Female,84005,46.0,San Francisco,2
2668,2668,34.0,Female,115194,45.0,Tokyo,0
2671,2671,30.20203602192639,Female,127258,41.0,Miami,0
2672,2672,30.20203602192639,Male,205428,59.0,London,0
2674,2674,30.20203602192639,Male,218987,18.0,New York City,2
2675,2675,21.0,Female,122495,30.0,New York City,4
2676,2676,30.20203602192639,Female,95089,12.0,New York City,0
2678,2678,30.20203602192639,Female,51259,32.0,New York City,0
2679,2679,41.0,Female,67032,23.0,Miami,4
2681,2681,35.0,Male,185847,4.0,Miami,2
2682,2682,30.20203602192639,Male,86479,24.389997941963365,Tokyo,1
2683,2683,49.0,Male,103069,9.0,New York City,1
2685,2685,45.0,Male,70677,9.0,New York City,2
2688,2688,16.0,Male,249395,15.0,New York City,1
2690,2690,43.0,Male,50039,86.0,Miami,3
2692,2692,44.0,Female,253195,14.0,London,1
2695,2695,30.20203602192639,Female,236428,23.0,London,2
2696,2696,29.0,Female,121985,27.0,San Francisco,1
2698,2698,18.0,Male,53948,28.0,San Francisco,1
2699,2699,39.0,Female,166194,5.0,London,0
2701,2701,13.0,Female,80214,65.0,London,1
2702,2702,18.0,Female,95207,3.0,San Francisco,4
2704,2704,30.20203602192639,Male,182755,32.0,New York City,2
2706,2706,40.0,Female,58909,28.0,Tokyo,3
2707,2707,30.20203602192639,Male,147302,22.0,Miami,1
2709,2709,30.20203602192639,Male,170325,50.0,San Francisco,2
2712,2712,30.20203602192639,Male,61606,16.0,Miami,2
2713,2713,34.0,Male,100064,16.0,Tokyo,3
2714,2714,49.0,Male,73143,18.0,San Francisco,1
2715,2715,30.20203602192639,Female,307492,13.0,New York City,4
2716,2716,42.0,Female,88637,33.0,New York City,0
2717,2717,37.0,Male,85556,39.0,New York City,5
2723,2723,39.0,Female,112073,24.389997941963365,London,2
2724,2724,45.0,Female,220752,49.0,San Francisco,1
2725,2725,30.20203602192639,Female,121001,44.0,Tokyo,1
2728,2728,30.20203602192639,Female,94734,7.0,London,0
2729,2729,30.20203602192639,Female,79256,7.0,New York City,2
2731,2731,30.20203602192639,Female,57338,22.0,London,1
2733,2733,30.20203602192639,Male,61538,36.0,London,1
2734,2734,42.0,Female,109302,8.0,London,2
2736,2736,30.20203602192639,Female,54979,18.0,London,0
2737,2737,30.20203602192639,Male,95970,13.0,Tokyo,2
2738,2738,30.20203602192639,Male,111882,15.0,Miami,3
2740,2740,30.20203602192639,Female,218697,38.0,San Francisco,0
2741,2741,30.20203602192639,Male,100625,52.0,Miami,0
2742,2742,30.20203602192639,Female,167298,5.0,San Francisco,1
2744,2744,30.20203602192639,Male,159432,46.0,London,1
2745,2745,30.20203602192639,Male,62046,57.0,Miami,0
2746,2746,23.0,Male,151853,30.0,San Francisco,3
2747,2747,29.0,Female,60837,25.0,Miami,2
2749,2749,30.20203602192639,Male,122928,41.0,London,0
2750,2750,26.0,Male,114310,17.0,Tokyo,0
2751,2751,49.0,Male,64519,21.0,San Francisco,0
2752,2752,42.0,Male,68795,13.0,London,3
2753,2753,25.0,Male,131513,30.0,London,2
2754,2754,30.20203602192639,Male,59023,42.0,San Francisco,0
2759,2759,30.20203602192639,Female,71218,51.0,London,2
2760,2760,30.20203602192639,Female,55213,24.389997941963365,New York City,4
2766,2766,37.0,Male,106442,33.0,San Francisco,0
2768,2768,30.20203602192639,Female,58127,40.0,San Francisco,0
2769,2769,30.20203602192639,Female,100302,45.0,Tokyo,1
2770,2770,30.20203602192639,Female,94191,25.0,San Francisco,0
2771,2771,44.0,Male,152064,2.0,New York City,1
2773,2773,30.20203602192639,Female,60619,17.0,New York City,1
2774,2774,27.0,Female,192689,24.389997941963365,Tokyo,2
2775,2775,21.0,Male,142834,19.0,New York City,0
2780,2780,30.20203602192639,Female,50286,6.0,Tokyo,0
2781,2781,30.20203602192639,Male,103608,15.0,New York City,2
2782,2782,16.0,Male,51353,31.0,Miami,4
2783,2783,30.20203602192639,Female,239299,18.0,New York City,2
2785,2785,30.20203602192639,Male,62258,35.0,Tokyo,0
2786,2786,48.0,Male,99143,51.0,Miami,1
2787,2787,33.0,Male,74269,10.0,Tokyo,1
2792,2792,30.20203602192639,Female,155879,40.0,New York City,3
2793,2793,26.0,Female,50086,3.0,New York City,1
2795,2795,30.20203602192639,Male,54978,17.0,San Francisco,1
2796,2796,19.0,Female,149730,26.0,Miami,0
2799,2799,24.0,Male,136486,3.0,Miami,3
2800,2800,41.0,Female,107064,4.0,Miami,2
2803,2803,30.20203602192639,Male,139456,79.0,New York City,1
2806,2806,15.0,Female,55125,5.0,New York City,0
2808,2808,30.20203602192639,Male,203078,7.0,Tokyo,1
2809,2809,30.20203602192639,Male,50778,27.0,San Francisco,0
2811,2811,30.20203602192639,Male,112066,22.0,Miami,1
2812,2812,50.0,Female,78007,21.0,New York City,1
2813,2813,30.20203602192639,Male,80947,4.0,San Francisco,2
2815,2815,30.20203602192639,Female,82008,1.0,San Francisco,2
2816,2816,30.20203602192639,Female,75676,21.0,Miami,0
2817,2817,30.20203602192639,Female,116992,8.0,New York City,2
2821,2821,30.20203602192639,Female,79128,19.0,New York City,2
2825,2825,30.20203602192639,Female,91414,47.0,London,3
2827,2827,18.0,Female,129226,11.0,London,1
2828,2828,30.20203602192639,Female,57682,43.0,San Francisco,0
2829,2829,30.20203602192639,Male,121743,36.0,London,2
2830,2830,31.0,Male,62920,48.0,Miami,0
2831,2831,35.0,Male,51951,14.0,Miami,2
2832,2832,30.20203602192639,Female,83140,40.0,San Francisco,1
2833,2833,30.20203602192639,Male,74090,29.0,San Francisco,0
2834,2834,30.20203602192639,Female,162992,21.0,Miami,0
2835,2835,32.0,Male,113545,27.0,London,2
2836,2836,30.20203602192639,Male,164112,49.0,Miami,1
2838,2838,35.0,Male,67070,6.0,San Francisco,1
2840,2840,30.20203602192639,Female,136434,64.0,Miami,1
2841,2841,30.20203602192639,Female,231072,21.0,London,0
2845,2845,33.0,Female,85769,22.0,London,1
2849,2849,29.0,Female,105536,36.0,New York City,2
2851,2851,47.0,Male,113878,37.0,San Francisco,4
2853,2853,28.0,Female,69777,6.0,Tokyo,0
2854,2854,30.20203602192639,Female,199450,1.0,London,0
2855,2855,11.0,Female,116389,22.0,Miami,2
2857,2857,41.0,Male,72035,9.0,London,1
2858,2858,38.0,Female,90796,14.0,Tokyo,1
2860,2860,17.0,Male,76572,11.0,Tokyo,0
2861,2861,47.0,Female,61711,25.0,New York City,0
2862,2862,16.0,Female,138224,7.0,Tokyo,2
2863,2863,42.0,Female,149140,24.389997941963365,Miami,1
2866,2866,30.20203602192639,Male,143669,16.0,New York City,0
2867,2867,33.0,Female,195789,22.0,San Francisco,1
2868,2868,30.20203602192639,Male,149629,46.0,Miami,0
2870,2870,45.0,Female,142254,39.0,San Francisco,3
2873,2873,12.0,Male,54852,33.0,Tokyo,0
2875,2875,15.0,Female,61144,7.0,New York City,1
2876,2876,38.0,Male,108428,18.0,Miami,2
2877,2877,33.0,Male,90699,39.0,New York City,3
2878,2878,14.0,Female,157059,29.0,Miami,0
2879,2879,30.20203602192639,Female,61682,3.0,New York City,2
2881,2881,31.0,Female,95035,41.0,San Francisco,0
2882,2882,30.20203602192639,Male,154222,35.0,Miami,1
2883,2883,30.20203602192639,Male,275810,3.0,Tokyo,3
2884,2884,30.20203602192639,Male,87603,20.0,Miami,1
2887,2887,26.0,Male,82629,41.0,Tokyo,0
2889,2889,16.0,Female,132233,16.0,New York City,0
2890,2890,30.20203602192639,Female,194321,3.0,New York City,0
2893,2893,48.0,Female,69563,2.0,Tokyo,1
2894,2894,10.0,Female,88954,21.0,Tokyo,0
2897,2897,49.0,Female,73483,17.0,Miami,2
2898,2898,30.20203602192639,Male,83548,10.0,London,0
2901,2901,21.0,Female,88130,13.0,New York City,5
2902,2902,30.20203602192639,Male,117532,2.0,London,0
2904,2904,30.20203602192639,Male,113928,11.0,San Francisco,1
2905,2905,30.20203602192639,Female,66718,11.0,Tokyo,0
2907,2907,30.20203602192639,Female,178383,8.0,San Francisco,1
2908,2908,39.0,Female,75431,40.0,Tokyo,3
2909,2909,37.0,Male,115500,75.0,New York City,0
2910,2910,23.0,Male,109357,28.0,Miami,1
2912,2912,30.20203602192639,Female,58478,7.0,Tokyo,3
2913,2913,27.0,Female,131725,5.0,New York City,3
2915,2915,30.20203602192639,Female,53869,39.0,Tokyo,2
2919,2919,30.20203602192639,Female,60387,43.0,London,0
2920,2920,30.20203602192639,Female,115268,14.0,New York City,1
2922,2922,38.0,Female,82388,36.0,Tokyo,1
2923,2923,30.20203602192639,Female,130521,9.0,London,0
2924,2924,30.20203602192639,Female,99146,4.0,Tokyo,2
2925,2925,19.0,Female,170905,17.0,New York City,1
2926,2926,28.0,Male,58071,52.0,Tokyo,0
2930,2930,30.20203602192639,Female,171466,4.0,Tokyo,2
2932,2932,30.20203602192639,Male,160850,26.0,London,0
2933,2933,30.20203602192639,Female,107279,8.0,Tokyo,0
2934,2934,31.0,Male,106429,24.0,New York City,0
2935,2935,42.0,Male,65029,10.0,Miami,0
2937,2937,36.0,Female,83892,9.0,London,1
2938,2938,14.0,Male,79983,3.0,London,1
2939,2939,47.0,Female,152798,27.0,Miami,1
2940,2940,30.20203602192639,Male,55330,39.0,San Francisco,0
2942,2942,43.0,Female,125036,3.0,Miami,2
2943,2943,44.0,Female,95031,44.0,New York City,1
2944,2944,10.0,Female,82691,32.0,Tokyo,2
2948,2948,50.0,Female,203088,64.0,New York City,3
2949,2949,30.20203602192639,Female,81952,6.0,San Francisco,0
2954,2954,33.0,Female,117760,4.0,San Francisco,0
2956,2956,30.20203602192639,Female,153736,91.0,New York City,2
2957,2957,32.0,Male,83929,7.0,New York City,2
2959,2959,26.0,Female,167240,11.0,London,0
2964,2964,30.20203602192639,Male,184497,6.0,San Francisco,0
2965,2965,15.0,Female,127195,17.0,London,2
2967,2967,30.20203602192639,Male,102514,29.0,Miami,3
2968,2968,30.20203602192639,Female,148301,22.0,San Francisco,0
2970,2970,30.20203602192639,Male,79693,8.0,Miami,0
2971,2971,30.20203602192639,Female,179645,25.0,London,2
2972,2972,30.20203602192639,Male,117779,6.0,Miami,0
2975,2975,17.0,Male,58383,19.0,London,0
2976,2976,30.20203602192639,Female,115002,27.0,Tokyo,0
2978,2978,30.20203602192639,Male,66456,1.0,Tokyo,2
2979,2979,30.20203602192639,Female,122355,18.0,Tokyo,2
2980,2980,30.20203602192639,Male,60213,69.0,Miami,0
2983,2983,30.0,Female,94879,61.0,San Francisco,0
2984,2984,30.20203602192639,Female,102011,39.0,Miami,1
2985,2985,22.0,Female,82808,28.0,San Francisco,0
2987,2987,24.0,Female,77720,27.0,Miami,1
2989,2989,24.0,Female,96316,8.0,San Francisco,0
2990,2990,30.20203602192639,Female,105565,19.0,Tokyo,0
2992,2992,30.20203602192639,Male,182341,6.0,London,0
2993,2993,15.0,Female,90901,7.0,Tokyo,0
2994,2994,27.0,Male,137105,2.0,Miami,0
2997,2997,18.0,Female,63169,49.0,Tokyo,0
2998,2998,23.0,Female,149391,37.0,Tokyo,2
3000,3000,21.0,Male,52582,3.0,London,4
3001,3001,30.20203602192639,Female,99609,11.0,New York City,1
3003,3003,30.20203602192639,Female,101190,7.0,San Francisco,1
3004,3004,26.0,Male,126991,17.0,San Francisco,1
3006,3006,30.20203602192639,Male,96572,28.0,New York City,0
3008,3008,15.0,Female,62434,22.0,London,0
3009,3009,50.0,Female,212694,34.0,San Francisco,0
3011,3011,30.20203602192639,Female,130899,22.0,Tokyo,0
3012,3012,30.20203602192639,Female,77381,20.0,New York City,1
3013,3013,15.0,Male,116534,5.0,San Francisco,0
3015,3015,30.20203602192639,Male,158173,30.0,San Francisco,0
3016,3016,39.0,Female,97848,11.0,Miami,4
3019,3019,30.20203602192639,Female,105565,19.0,San Francisco,0
3020,3020,27.0,Female,83356,21.0,Miami,2
3022,3022,37.0,Female,111108,49.0,Tokyo,0
3023,3023,16.0,Female,142918,25.0,New York City,0
3024,3024,30.20203602192639,Male,182349,13.0,Miami,0
3026,3026,34.0,Male,77829,17.0,Tokyo,1
3029,3029,30.20203602192639,Female,144039,7.0,San Francisco,1
3030,3030,36.0,Male,69694,12.0,Miami,0
3032,3032,47.0,Female,93304,33.0,London,6
3033,3033,30.20203602192639,Female,191345,5.0,New York City,0
3034,3034,44.0,Female,75987,4.0,Tokyo,0
3035,3035,22.0,Female,98658,23.0,Miami,3
3036,3036,23.0,Female,179157,51.0,Miami,1
3037,3037,30.20203602192639,Female,63257,14.0,Miami,4
3038,3038,30.20203602192639,Male,83652,20.0,San Francisco,2
3040,3040,19.0,Female,50614,8.0,London,1
3041,3041,44.0,Female,51059,47.0,Miami,2
3043,3043,44.0,Female,66163,46.0,San Francisco,1
3044,3044,11.0,Male,72855,3.0,Tokyo,1
3045,3045,21.0,Female,202638,21.0,Tokyo,0
3048,3048,30.20203602192639,Female,188860,25.0,Tokyo,0
3049,3049,26.0,Male,188190,46.0,London,2
3050,3050,30.20203602192639,Male,101827,1.0,San Francisco,1
3055,3055,36.0,Female,68225,19.0,San Francisco,1
3056,3056,30.20203602192639,Male,132395,14.0,San Francisco,1
3058,3058,30.20203602192639,Female,214244,36.0,Miami,1
3059,3059,30.20203602192639,Female,116887,25.0,Miami,0
3061,3061,30.20203602192639,Male,81465,29.0,London,1
3063,3063,34.0,Male,63959,32.0,London,0
3067,3067,21.0,Female,57297,24.389997941963365,New York City,0
3069,3069,25.0,Female,83749,3.0,London,2
3071,3071,27.0,Male,103234,18.0,London,0
3074,3074,30.20203602192639,Male,69536,38.0,Tokyo,1
3075,3075,13.0,Female,113086,14.0,San Francisco,0
3077,3077,19.0,Female,144855,52.0,New York City,1
3078,3078,26.0,Female,168173,26.0,London,0
3079,3079,45.0,Male,148660,26.0,Miami,0
3082,3082,37.0,Male,185130,22.0,New York City,0
3083,3083,39.0,Male,87030,41.0,Tokyo,0
3087,3087,30.20203602192639,Female,105101,19.0,San Francisco,2
3089,3089,10.0,Male,88960,51.0,New York City,0
3091,3091,46.0,Female,169730,12.0,London,1
3093,3093,49.0,Female,53773,22.0,London,0
3094,3094,23.0,Male,100966,11.0,London,2
3095,3095,45.0,Male,60427,7.0,Miami,3
3096,3096,36.0,Female,189183,14.0,San Francisco,1
3099,3099,47.0,Male,120302,31.0,New York City,1
3101,3101,30.20203602192639,Male,79471,37.0,San Francisco,1
3102,3102,30.20203602192639,Male,84327,8.0,London,1
3103,3103,30.20203602192639,Female,84354,20.0,New York City,0
3104,3104,24.0,Male,139783,23.0,Tokyo,3
3106,3106,30.20203602192639,Male,60346,12.0,San Francisco,1
3107,3107,30.20203602192639,Female,69333,90.0,New York City,0
3108,3108,30.20203602192639,Male,50272,28.0,San Francisco,0
3109,3109,46.0,Female,109114,55.0,Tokyo,0
3110,3110,30.20203602192639,Female,145379,31.0,Tokyo,0
3111,3111,25.0,Female,117382,10.0,New York City,3
3112,3112,16.0,Female,137408,72.0,New York City,2
3113,3113,44.0,Female,66150,28.0,Tokyo,1
3116,3116,11.0,Male,71006,17.0,San Francisco,3
3117,3117,42.0,Female,55946,11.0,Miami,0
3119,3119,38.0,Female,91762,36.0,London,1
3121,3121,30.20203602192639,Female,79972,30.0,Tokyo,1
3122,3122,25.0,Male,237106,2.0,Miami,0
3125,3125,30.20203602192639,Male,54899,30.0,Tokyo,2
3127,3127,16.0,Female,52034,19.0,Miami,0
3129,3129,30.20203602192639,Female,132141,70.0,London,1
3130,3130,30.20203602192639,Female,56910,64.0,Miami,1
3132,3132,30.20203602192639,Female,202215,16.0,New York City,2
3134,3134,37.0,Male,115391,1.0,San Francisco,1
3136,3136,30.20203602192639,Male,68943,34.0,New York City,0
3137,3137,22.0,Female,70967,22.0,Tokyo,0
3139,3139,30.20203602192639,Male,146706,31.0,Miami,0
3140,3140,15.0,Male,50724,24.389997941963365,London,3
3141,3141,30.20203602192639,Female,71137,1.0,Tokyo,1
3143,3143,13.0,Male,55440,35.0,Tokyo,3
3144,3144,28.0,Female,126039,18.0,Tokyo,0
3145,3145,30.20203602192639,Female,120589,27.0,San Francisco,1
3146,3146,30.20203602192639,Female,87192,17.0,New York City,0
3147,3147,41.0,Male,79643,53.0,London,1
3149,3149,30.20203602192639,Male,62771,27.0,San Francisco,2
3153,3153,45.0,Male,269801,50.0,New York City,0
3154,3154,34.0,Female,57909,2.0,Tokyo,3
3155,3155,30.20203602192639,Male,163038,30.0,Miami,0
3158,3158,19.0,Male,158158,67.0,Miami,0
3160,3160,43.0,Male,97949,32.0,Miami,0
3161,3161,30.20203602192639,Female,79553,8.0,Miami,1
3162,3162,30.20203602192639,Female,139155,2.0,Tokyo,5
3164,3164,30.20203602192639,Female,89023,7.0,San Francisco,1
3166,3166,30.20203602192639,Female,192933,36.0,New York City,1
3167,3167,26.0,Female,62928,26.0,Tokyo,0
3168,3168,30.20203602192639,Female,50319,52.0,New York City,3
3170,3170,30.20203602192639,Female,117754,34.0,San Francisco,5
3171,3171,24.0,Female,203751,47.0,Miami,2
3172,3172,30.20203602192639,Male,53406,13.0,Tokyo,0
3173,3173,30.20203602192639,Female,74142,9.0,Tokyo,0
3174,3174,30.20203602192639,Female,92636,10.0,Miami,0
3175,3175,30.20203602192639,Male,91618,21.0,Tokyo,2
3176,3176,30.20203602192639,Male,118465,19.0,Miami,1
3177,3177,40.0,Male,105444,11.0,London,1
3178,3178,30.20203602192639,Male,71413,22.0,London,0
3179,3179,30.20203602192639,Male,52331,7.0,Tokyo,2
3180,3180,26.0,Male,73163,9.0,London,1
3181,3181,32.0,Male,221765,17.0,Tokyo,0
3182,3182,21.0,Female,61662,28.0,San Francisco,0
3184,3184,39.0,Male,105288,30.0,Miami,3
3188,3188,30.20203602192639,Male,220119,29.0,Miami,1
3189,3189,26.0,Male,125025,3.0,London,2
3191,3191,30.20203602192639,Female,58883,31.0,New York City,2
3192,3192,39.0,Female,66704,29.0,New York City,3
3193,3193,30.20203602192639,Female,145411,42.0,London,0
3194,3194,30.20203602192639,Male,52127,27.0,New York City,2
3195,3195,30.20203602192639,Female,88626,1.0,Tokyo,0
3197,3197,30.20203602192639,Male,76739,21.0,Tokyo,1
3198,3198,44.0,Female,101137,34.0,Miami,1
3199,3199,48.0,Male,115639,1.0,San Francisco,2
3200,3200,18.0,Male,98893,47.0,New York City,3
3201,3201,10.0,Female,87299,81.0,London,2
3203,3203,20.0,Female,129977,29.0,San Francisco,0
3205,3205,30.20203602192639,Male,111354,17.0,London,3
3208,3208,30.20203602192639,Male,152564,38.0,Tokyo,0
3211,3211,30.20203602192639,Female,212592,4.0,London,0
3213,3213,13.0,Male,110309,80.0,Tokyo,4
3214,3214,30.20203602192639,Male,103407,12.0,Miami,2
3218,3218,45.0,Female,64560,22.0,Tokyo,0
3219,3219,18.0,Male,50797,33.0,New York City,0
3220,3220,30.20203602192639,Female,78412,1.0,London,0
3221,3221,30.20203602192639,Female,370679,19.0,Tokyo,0
3222,3222,30.20203602192639,Male,58702,89.0,Tokyo,3
3226,3226,30.20203602192639,Female,140367,1.0,Tokyo,0
